STATE,UACE,NAME,STATEFP,PART,POP,HOUSING,AREALAND,AREALANDSQMI,AREAWATER,AREAWATERSQMI,POPDEN
Nevada,56413,"Mesquite, NV--AZ",32,P,"19,112","10,384","25,784,272",9.96,0,0,"1,919.77"
Nevada,66943,"Pahrump, NV",32,,"37,498","18,442","135,724,064",52.4,"47,519",0.02,715.56
Nevada,74179,"Reno, NV--CA",32,P,"446,489","187,541","428,293,686",165.37,"2,854,935",1.1,"2,700.02"
Nevada,83305,"South Lake Tahoe, CA--NV",32,P,"2,708","1,987","8,555,304",3.3,"29,705",0.01,819.81
Nevada,94591,"West Wendover, NV--UT",32,P,"4,190","1,458","4,576,916",1.77,0,0,"2,371.04"
Nevada,96373,"Winnemucca, NV",32,,"10,546","4,664","18,711,975",7.22,0,0,"1,459.71"
New Hampshire,6679,"Bellows Falls, VT--NH",33,P,924,458,"1,889,852",0.73,"73,967",0.03,"1,266.32"
New Hampshire,7192,"Berlin, NH",33,,"9,658","5,339","12,806,030",4.94,"451,316",0.17,"1,953.31"
New Hampshire,9271,"Boston, MA--NH",33,P,"74,725","32,406","227,361,239",87.78,"9,204,687",3.55,851.23
New Hampshire,17101,"Claremont, NH",33,,"9,415","4,414","15,494,240",5.98,"50,767",0.02,"1,573.79"
New Hampshire,19531,"Concord, NH",33,,"42,549","18,694","69,017,412",26.65,"2,021,718",0.78,"1,596.72"
New Hampshire,19811,"Conway, NH",33,,"5,272","3,777","22,685,214",8.76,"754,532",0.29,601.91
New Hampshire,24607,"Dover--Rochester, NH--ME",33,P,"69,113","32,183","128,793,712",49.73,"2,615,202",1.01,"1,389.83"
New Hampshire,25216,"Durham, NH",33,,"12,117","2,548","10,453,067",4.04,"63,609",0.02,"3,002.27"
New Hampshire,28511,"Exeter, NH",33,,"16,165","7,629","30,385,804",11.73,"317,039",0.12,"1,377.85"
New Hampshire,31330,"Franklin, NH",33,,"6,659","3,080","10,943,840",4.23,"537,804",0.21,"1,575.93"
New Hampshire,44209,"Keene, NH",33,,"22,687","10,393","37,635,959",14.53,"436,639",0.17,"1,561.25"
New Hampshire,45856,"Laconia, NH",33,,"27,267","17,637","73,510,794",28.38,"7,562,067",2.92,960.69
New Hampshire,48583,"Lebanon, NH--VT",33,P,"23,105","9,715","60,054,196",23.19,"6,539,157",2.52,996.46
New Hampshire,49945,"Lincoln, NH",33,,"2,005","2,751","12,745,379",4.92,"461,279",0.18,407.44
New Hampshire,53740,"Manchester, NH",33,,"163,289","69,559","208,835,588",80.63,"4,928,131",1.9,"2,025.12"
New Hampshire,56290,"Meredith, NH",33,,"3,411","2,391","12,691,342",4.9,"5,352,140",2.07,696.1
New Hampshire,61165,"Nashua, NH--MA",33,P,"242,559","99,540","505,521,481",195.18,"9,287,544",3.59,"1,242.73"
New Hampshire,70318,"Plymouth, NH",33,,"6,166","2,445","15,123,717",5.84,"628,129",0.24,"1,055.95"
New Hampshire,71506,"Portsmouth, NH--ME",33,P,"59,498","31,495","158,363,792",61.14,"8,512,194",3.29,973.07
New Hampshire,73558,"Raymond, NH",33,,"5,266","2,317","15,724,171",6.07,"508,800",0.2,867.38
New Hampshire,83129,"South Berwick, ME--NH",33,P,"1,570",694,"3,262,866",1.26,"171,534",0.07,"1,246.23"
New Jersey,1495,"Allentown--Bethlehem, PA--NJ",34,P,"31,133","13,287","28,578,085",11.03,"357,013",0.14,"2,821.54"
New Jersey,3904,"Atlantic City--Ocean City--Villas, NJ",34,,"294,921","201,613","421,843,599",162.87,"10,633,955",4.11,"1,810.72"
New Jersey,10189,"Bridgeton, NJ",34,,"35,666","10,832","31,504,765",12.16,"480,612",0.19,"2,932.08"
New Jersey,10891,"Browns Mills, NJ",34,,"27,234","9,507","44,879,147",17.33,"1,472,716",0.57,"1,571.68"
New Jersey,17980,"Clinton, NJ",34,,"16,136","6,161","27,103,941",10.46,"253,207",0.1,"1,541.92"
New Jersey,29846,"Flemington--Raritan, NJ",34,,"24,401","9,571","47,639,244",18.39,"60,341",0.02,"1,326.60"
New Jersey,36384,"Hamburg--Vernon--Highland Lakes, NJ",34,,"28,250","13,840","56,476,586",21.81,"2,471,909",0.95,"1,295.53"
New Jersey,36541,"Hammonton, NJ",34,,"12,086","4,870","21,400,078",8.26,"373,780",0.14,"1,462.73"
New Jersey,46889,"Lake Mohawk, NJ",34,,"13,164","5,460","21,323,528",8.23,"3,249,090",1.25,"1,598.92"
New Jersey,47368,"Lambertville, NJ--PA",34,P,"4,303","2,336","3,283,363",1.27,"2,906",0,"3,394.30"
New Jersey,48915,"Leisuretowne, NJ",34,,"5,294","2,953","8,486,323",3.28,"301,240",0.12,"1,615.71"
New Jersey,60930,"Mystic Island--Little Egg Harbor, NJ",34,,"23,074","12,466","33,603,836",12.97,"2,409,781",0.93,"1,778.41"
New Jersey,63137,"Newton, NJ",34,,"12,813","5,530","20,465,957",7.9,"1,100,653",0.42,"1,621.50"
New Jersey,63217,"New York--Jersey City--Newark, NY--NJ",34,P,"6,516,605","2,569,732","4,554,575,328","1,758.53","230,824,104",89.12,"3,705.71"
New Jersey,64498,"Oak Ridge, NJ",34,,"8,871","3,546","14,007,665",5.41,"1,115,448",0.43,"1,640.23"
New Jersey,67313,"Panther Valley, NJ",34,,"4,279","2,087","5,730,709",2.21,"15,159",0.01,"1,933.89"
New Jersey,69076,"Philadelphia, PA--NJ--DE--MD",34,P,"1,164,637","470,715","1,218,453,514",470.45,"44,537,328",17.2,"2,475.59"
New Jersey,78175,"Salem, NJ",34,,"5,927","2,861","7,962,412",3.07,"177,232",0.07,"1,927.92"
New Jersey,88462,"Trenton, NJ",34,,"370,422","144,898","344,807,881",133.13,"6,568,437",2.54,"2,782.39"
New Jersey,90730,"Vineland, NJ",34,,"87,226","35,033","147,605,174",56.99,"796,284",0.31,"1,530.53"
New Jersey,92377,"Washington, NJ",34,,"10,138","4,308","10,693,396",4.13,"15,101",0.01,"2,455.47"
New Jersey,94273,"West Milford, NJ--NY",34,P,"12,199","5,309","26,901,448",10.39,"4,366,845",1.69,"1,174.48"
New Mexico,820,"Alamogordo, NM",35,,"30,801","15,200","35,564,058",13.73,"4,382",0,"2,243.11"
New Mexico,1171,"Albuquerque, NM",35,,"769,837","335,464","681,352,326",263.07,"6,964,855",2.69,"2,926.34"
New Mexico,3223,"Artesia, NM",35,,"14,149","5,937","17,739,520",6.85,"16,866",0.01,"2,065.77"
New Mexico,4587,"Aztec, NM",35,,"7,301","3,446","17,566,785",6.78,"264,792",0.1,"1,076.44"
New Mexico,5842,"Bayard, NM",35,,"4,975","2,485","8,065,433",3.11,"64,219",0.02,"1,597.58"
New Mexico,8353,"Bloomfield, NM",35,,"7,841","3,151","16,180,989",6.25,"87,446",0.03,"1,255.06"
New Mexico,13807,"Carlsbad, NM",35,,"34,442","14,802","50,439,506",19.47,"658,851",0.25,"1,768.54"
New Mexico,18208,"Clovis, NM",35,,"39,314","17,413","41,604,534",16.06,"173,032",0.07,"2,447.40"
New Mexico,23338,"Deming, NM",35,,"14,913","6,492","21,230,088",8.2,0,0,"1,819.33"
New Mexico,27253,"El Paso, TX--NM",35,P,"30,852","10,282","28,877,582",11.15,"592,911",0.23,"2,767.07"
New Mexico,27874,"Española, NM",35,,"23,931","10,382","52,155,628",20.14,"422,050",0.16,"1,188.39"
New Mexico,29278,"Farmington, NM",35,,"51,763","20,575","84,492,772",32.62,"35,476",0.01,"1,586.71"
New Mexico,32437,"Gallup, NM",35,,"24,448","9,158","35,426,426",13.68,0,0,"1,787.37"
New Mexico,34489,"Grants, NM",35,,"9,972","4,544","15,916,285",6.15,0,0,"1,622.70"
New Mexico,39214,"Hobbs, NM",35,,"44,157","16,787","67,322,683",25.99,"131,505",0.05,"1,698.78"
New Mexico,45436,"Kirtland, NM",35,,"5,737","2,044","15,286,850",5.9,0,0,972
New Mexico,47935,"Las Cruces, NM",35,,"139,338","60,572","166,979,315",64.47,"51,532",0.02,"2,161.25"
New Mexico,47989,"Las Vegas, NM",35,,"14,530","7,337","18,085,067",6.98,0,0,"2,080.86"
New Mexico,51418,"Los Alamos, NM",35,,"13,283","6,086","22,069,410",8.52,"3,480",0,"1,558.85"
New Mexico,51499,"Los Lunas, NM",35,,"53,365","21,248","102,095,359",39.42,"34,322",0.01,"1,353.78"
New Mexico,51769,"Lovington, NM",35,,"11,765","4,266","12,444,138",4.8,"16,175",0.01,"2,448.64"
New Mexico,70912,"Portales, NM",35,,"12,202","5,384","13,601,128",5.25,"1,691",0,"2,323.56"
New Mexico,73450,"Raton, NM",35,,"5,629","3,204","12,159,757",4.69,0,0,"1,198.96"
New Mexico,76447,"Roswell, NM",35,,"48,831","20,562","65,075,175",25.13,"143,362",0.06,"1,943.47"
New Mexico,76636,"Ruidoso, NM",35,,"11,042","11,251","43,729,529",16.88,0,0,653.99
New Mexico,79363,"Santa Fe, NM",35,,"94,241","47,331","121,214,399",46.8,"205,406",0.08,"2,013.65"
New Mexico,81685,"Shiprock, NM",35,,"6,190","1,928","13,529,547",5.22,"136,249",0.05,"1,184.96"
New Mexico,82036,"Silver City, NM",35,,"11,817","6,002","27,849,226",10.75,"57,914",0.02,"1,098.99"
New Mexico,82738,"Socorro, NM",35,,"8,122","3,894","14,035,798",5.42,0,0,"1,498.73"
New Mexico,86653,"Taos, NM",35,,"15,665","8,607","48,837,322",18.86,0,0,830.76
New Mexico,88678,"Truth or Consequences, NM",35,,"7,713","5,603","21,340,831",8.24,"9,874",0,936.07
New Mexico,88813,"Tucumcari, NM",35,,"5,217","2,872","9,916,255",3.83,0,0,"1,362.61"
New Mexico,94915,"White Rock, NM",35,,"5,169","2,131","5,360,096",2.07,0,0,"2,497.65"
New York,970,"Albany--Schenectady, NY",36,,"593,142","272,369","702,671,342",271.3,"14,075,226",5.43,"2,186.27"
New York,1117,"Albion, NY",36,,"7,216","2,746","7,626,920",2.94,0,0,"2,450.45"
New York,2170,"Amsterdam, NY",36,,"21,753","10,808","26,043,582",10.06,"841,185",0.32,"2,163.30"
New York,4114,"Auburn, NY",36,,"31,433","15,338","34,030,890",13.14,"211,524",0.08,"2,392.27"
New York,5491,"Batavia, NY",36,,"17,472","8,308","20,898,199",8.07,"118,102",0.05,"2,165.37"
New York,5653,"Bath, NY",36,,"6,335","3,264","7,522,968",2.9,"245,799",0.09,"2,181.00"
New York,7732,"Binghamton, NY",36,,"155,942","72,333","180,597,279",69.73,"7,940,048",3.07,"2,236.40"
New York,9541,"Bradford, PA--NY",36,P,19,6,"66,320",0.03,0,0,742.01
New York,10162,"Bridgeport--Stamford, CT--NY",36,P,"55,434","18,322","47,552,874",18.36,"230,979",0.09,"3,019.24"
New York,10418,"Brockport, NY",36,,"13,079","5,554","16,638,508",6.42,"138,614",0.05,"2,035.91"
New York,11350,"Buffalo, NY",36,,"948,864","442,770","881,897,337",340.5,"7,944,757",3.07,"2,786.66"
New York,13186,"Canajoharie--Fort Plain, NY",36,,"5,278","2,706","10,409,101",4.02,"374,306",0.14,"1,313.27"
New York,13213,"Canandaigua, NY",36,,"18,049","9,873","33,853,136",13.07,"106,257",0.04,"1,380.87"
New York,13217,"Canastota, NY",36,,"5,616","2,550","9,753,228",3.77,"13,771",0.01,"1,491.34"
New York,13348,"Canton, NY",36,,"6,812","1,815","5,744,799",2.22,"237,068",0.09,"3,071.13"
New York,14293,"Carthage, NY",36,,"5,160","2,551","6,419,965",2.48,"2,451",0,"2,081.68"
New York,14644,"Catskill, NY",36,,"7,012","3,733","16,633,988",6.42,"225,648",0.09,"1,091.80"
New York,16171,"Chester, NY",36,,"5,900","2,448","11,842,062",4.57,"19,894",0.01,"1,290.39"
New York,16642,"Chittenango, NY",36,,"5,054","2,166","5,601,150",2.16,"4,283",0,"2,336.98"
New York,17424,"Clayton, NY",36,,"2,092","2,089","7,113,748",2.75,"1,317,860",0.51,761.66
New York,17870,"Clifton Springs, NY",36,,"6,383","2,900","10,873,942",4.2,0,0,"1,520.32"
New York,18343,"Cobleskill, NY",36,,"5,040","2,359","11,215,264",4.33,"9,387",0,"1,163.91"
New York,18755,"Collins, NY",36,,"5,448","1,680","6,054,287",2.34,"41,064",0.02,"2,330.62"
New York,19597,"Conesus Lake, NY",36,,"4,867","3,126","12,397,369",4.79,"13,079,331",5.05,"1,016.79"
New York,20125,"Corinth, NY",36,,"3,870","2,108","7,666,472",2.96,"415,864",0.16,"1,307.41"
New York,20233,"Corning, NY",36,,"19,541","9,909","27,919,163",10.78,"536,596",0.21,"1,812.77"
New York,20395,"Cortland, NY",36,,"24,866","10,897","26,789,698",10.34,"121,157",0.05,"2,404.01"
New York,20773,"Coxsackie, NY",36,,"5,384","1,685","9,745,358",3.76,"37,258",0.01,"1,430.89"
New York,22096,"Danbury, CT--NY",36,P,"6,192","2,685","12,746,653",4.92,"2,048,198",0.79,"1,258.15"
New York,22177,"Dansville, NY",36,,"4,806","2,321","8,275,503",3.2,0,0,"1,504.14"
New York,25012,"Dunkirk--Fredonia, NY",36,,"23,410","10,746","33,031,000",12.75,"117,554",0.05,"1,835.60"
New York,25598,"East Aurora, NY",36,,"8,765","3,997","15,070,063",5.82,"43,792",0.02,"1,506.38"
New York,25658,"East Hampton North--Springs--Northwest Harbor, NY",36,,"21,812","15,022","92,856,914",35.85,"5,870,108",2.27,608.39
New York,27010,"Ellenville, NY",36,,"7,090","2,648","8,555,617",3.3,"77,769",0.03,"2,146.31"
New York,27118,"Elmira, NY",36,,"62,468","29,533","82,097,640",31.7,"1,180,585",0.46,"1,970.72"
New York,29769,"Fire Island, NY",36,,998,"3,990","7,418,767",2.86,"133,374",0.05,348.41
New York,32092,"Fulton, NY",36,,"12,788","5,989","14,846,940",5.73,"750,997",0.29,"2,230.81"
New York,32788,"Geneseo, NY",36,,"8,025","2,387","6,243,396",2.41,0,0,"3,329.06"
New York,32842,"Geneva, NY",36,,"29,572","14,251","43,404,760",16.76,"751,961",0.29,"1,764.58"
New York,33598,"Glens Falls, NY",36,,"71,191","35,410","133,689,107",51.62,"7,809,635",3.02,"1,379.20"
New York,33733,"Gloversville, NY",36,,"26,286","13,325","40,237,923",15.54,"27,058",0.01,"1,691.95"
New York,39069,"Hilton, NY",36,,"8,057","3,191","10,435,567",4.03,0,0,"1,999.65"
New York,40132,"Hornell, NY",36,,"10,566","5,285","14,960,339",5.78,0,0,"1,829.22"
New York,40537,"Hudson, NY",36,,"10,610","5,886","16,621,164",6.42,"143,736",0.06,"1,653.30"
New York,41023,"Ilion--Herkimer, NY",36,,"22,267","10,680","21,010,105",8.11,"79,716",0.03,"2,744.93"
New York,41914,"Ithaca, NY",36,,"59,102","25,031","63,604,468",24.56,"546,626",0.21,"2,406.65"
New York,42481,"Jamestown, NY",36,,"44,424","26,313","68,328,429",26.38,"404,719",0.16,"1,683.89"
New York,45262,"Kingston, NY",36,,"50,254","23,955","80,544,615",31.1,"2,134,641",0.82,"1,615.96"
New York,45443,"Kiryas Joel, NY",36,,"71,582","19,817","74,472,197",28.75,"2,138,073",0.83,"2,489.47"
New York,46687,"Lake Erie Beach, NY",36,,"7,643","4,254","20,038,257",7.74,0,0,987.87
New York,47017,"Lake Placid, NY",36,,"3,486","2,869","8,965,254",3.46,"539,622",0.21,"1,007.08"
New York,49150,"Le Roy, NY",36,,"4,645","2,223","7,737,746",2.99,"1,482",0,"1,554.78"
New York,49663,"Liberty, NY",36,,"5,284","2,472","7,948,305",3.07,0,0,"1,721.81"
New York,50338,"Little Falls, NY",36,,"4,597","2,513","8,750,577",3.38,"241,434",0.09,"1,360.62"
New York,50797,"Lockport, NY",36,,"35,958","17,025","45,947,910",17.74,"101,451",0.04,"2,026.88"
New York,53524,"Malone, NY",36,,"6,885","2,992","8,939,354",3.45,"170,722",0.07,"1,994.78"
New York,55468,"Massena, NY",36,,"10,582","5,144","15,975,506",6.17,"856,771",0.33,"1,715.58"
New York,55954,"Mechanicville, NY",36,,"11,799","5,504","16,949,082",6.54,"56,036",0.02,"1,803.00"
New York,56035,"Medina, NY",36,,"6,279","2,930","7,914,029",3.06,"187,468",0.07,"2,054.90"
New York,56899,"Middletown, NY",36,,"61,516","24,531","67,238,774",25.96,"347,074",0.13,"2,369.55"
New York,58420,"Montauk, NY",36,,"3,845","3,811","15,350,034",5.93,"696,073",0.27,648.76
New York,58843,"Monticello, NY",36,,"14,328","7,407","25,512,157",9.85,"1,605,299",0.62,"1,454.58"
New York,61678,"Newark, NY",36,,"13,568","6,590","22,865,679",8.83,"265,163",0.1,"1,536.84"
New York,62704,"New Paltz, NY",36,,"9,969","3,483","12,658,583",4.89,"17,799",0.01,"2,039.69"
New York,63217,"New York--Jersey City--Newark, NY--NJ",36,P,"12,909,844","5,088,171","3,858,015,763","1,489.59","317,883,358",122.74,"8,666.72"
New York,64108,"Norwich, NY",36,,"7,740","3,844","7,786,491",3.01,0,0,"2,574.52"
New York,64972,"Ogdensburg, NY",36,,"10,246","4,363","12,749,341",4.92,"217,766",0.08,"2,081.44"
New York,65161,"Olean, NY",36,,"21,144","9,929","34,134,440",13.18,"675,090",0.26,"1,604.32"
New York,65404,"Oneida, NY",36,,"12,481","6,046","16,399,574",6.33,"74,930",0.03,"1,971.13"
New York,65512,"Oneonta, NY",36,,"16,028","6,335","18,495,502",7.14,"210,890",0.08,"2,244.46"
New York,66241,"Oswego, NY",36,,"24,421","10,237","29,327,695",11.32,"1,507,853",0.58,"2,156.67"
New York,66457,"Owego, NY",36,,"4,365","2,213","8,309,243",3.21,"579,848",0.22,"1,360.57"
New York,67223,"Palmyra, NY",36,,"4,477","2,099","6,267,932",2.42,0,0,"1,849.95"
New York,68455,"Penn Yan, NY",36,,"8,399","5,941","17,651,198",6.82,"8,431,945",3.26,"1,232.40"
New York,68698,"Perry, NY",36,,"4,066","2,385","7,540,258",2.91,0,0,"1,396.62"
New York,70156,"Plattsburgh, NY",36,,"28,958","13,647","62,163,664",24,"847,017",0.33,"1,206.51"
New York,71209,"Port Jervis, NY--PA",36,P,"10,839","4,888","10,854,008",4.19,"383,017",0.15,"2,586.41"
New York,71722,"Potsdam, NY",36,,"8,237","2,703","7,532,179",2.91,"298,647",0.12,"2,832.35"
New York,71803,"Poughkeepsie--Newburgh, NY",36,,"314,766","126,555","543,694,476",209.92,"8,708,997",3.36,"1,499.45"
New York,73477,"Ravena--Bethlehem, NY",36,,"9,346","4,435","30,498,326",11.78,"33,976",0.01,793.68
New York,75313,"Riverhead--Southold, NY",36,,"51,120","26,502","136,742,191",52.8,"6,069,855",2.34,968.25
New York,75664,"Rochester, NY",36,,"704,327","314,417","755,834,267",291.83,"15,847,083",6.12,"2,413.49"
New York,76231,"Rome, NY",36,,"29,222","14,264","44,872,844",17.33,"63,129",0.02,"1,686.65"
New York,78067,"Salamanca, NY",36,,"6,375","3,131","12,846,613",4.96,"477,359",0.18,"1,285.25"
New York,79579,"Saranac Lake, NY",36,,"5,163","3,084","8,023,763",3.1,"668,094",0.26,"1,666.56"
New York,79633,"Saratoga Springs, NY",36,,"75,684","37,354","143,950,664",55.58,"548,657",0.21,"1,361.72"
New York,79903,"Sayre--Waverly, PA--NY",36,P,"5,087","2,488","6,812,389",2.63,"66,519",0.03,"1,934.02"
New York,81847,"Sidney, NY",36,,"4,247","2,295","7,290,603",2.81,"7,950",0,"1,508.75"
New York,82063,"Silver Creek, NY",36,,"3,566","2,044","6,375,508",2.46,"6,643",0,"1,448.65"
New York,86210,"Sullivan--Sylvan Beach, NY",36,,"3,251","2,348","9,981,330",3.85,"104,053",0.04,843.58
New York,86302,"Syracuse, NY",36,,"413,660","183,948","467,581,579",180.53,"14,852,304",5.73,"2,291.31"
New York,89056,"Tupper Lake, NY",36,,"3,683","2,056","5,972,343",2.31,"28,436",0.01,"1,597.18"
New York,89785,"Utica, NY",36,,"119,059","52,462","134,794,796",52.04,"496,051",0.19,"2,287.64"
New York,91252,"Walden, NY",36,,"15,784","6,127","29,945,842",11.56,"237,638",0.09,"1,365.14"
New York,92134,"Warwick, NY",36,,"7,084","3,394","7,557,110",2.92,"11,458",0,"2,427.84"
New York,92674,"Watertown, NY",36,,"51,832","23,084","82,847,638",31.99,"1,388,357",0.54,"1,620.38"
New York,93808,"Wellsville, NY",36,,"5,339","2,667","9,268,911",3.58,0,0,"1,491.86"
New York,94273,"West Milford, NJ--NY",36,P,"5,460","2,884","9,928,753",3.83,"4,395,161",1.7,"1,424.28"
New York,94442,"West Point--Highland Falls, NY",36,,"12,156","3,256","10,119,267",3.91,"178,924",0.07,"3,111.28"
North Carolina,658,"Ahoskie, NC",37,,"4,861","2,308","8,613,935",3.33,0,0,"1,461.58"
North Carolina,982,"Albemarle, NC",37,,"16,988","7,840","43,150,510",16.66,"47,629",0.02,"1,019.66"
North Carolina,3331,"Asheboro, NC",37,,"37,523","16,252","71,019,749",27.42,"315,965",0.12,"1,368.41"
North Carolina,3358,"Asheville, NC",37,,"285,776","138,374","643,832,055",248.58,"4,932,387",1.9,"1,149.61"
North Carolina,8470,"Blowing Rock, NC",37,,"1,412","2,085","8,284,152",3.2,"113,630",0.04,441.45
North Carolina,9055,"Boone, NC",37,,"26,306","10,905","47,104,231",18.19,"176,287",0.07,"1,446.41"
North Carolina,10027,"Brevard, NC",37,,"13,059","6,580","35,797,279",13.82,"9,489",0,944.84
North Carolina,11420,"Buies Creek--Lillington, NC",37,,"7,391","2,930","18,495,972",7.14,"111,755",0.04,"1,034.96"
North Carolina,11728,"Burlington, NC",37,,"145,311","61,970","238,325,399",92.02,"2,050,931",0.79,"1,579.16"
North Carolina,13361,"Canton, NC",37,,"8,812","4,109","22,978,340",8.87,"16,069",0.01,993.24
North Carolina,15670,"Charlotte, NC--SC",37,P,"1,359,439","567,807","1,663,514,821",642.29,"26,516,416",10.24,"2,116.56"
North Carolina,16075,"Cherryville, NC",37,,"6,747","3,027","15,996,520",6.18,"32,069",0.01,"1,092.40"
North Carolina,17426,"Clayton, NC",37,,"51,898","19,895","93,917,530",36.26,"415,456",0.16,"1,431.20"
North Carolina,17992,"Clinton, NC",37,,"9,315","4,127","23,542,991",9.09,"145,681",0.06,"1,024.75"
North Carolina,19558,"Concord, NC",37,,"278,612","111,573","518,146,261",200.06,"1,327,468",0.51,"1,392.66"
North Carolina,20899,"Creedmoor, NC",37,,"7,482","3,022","17,587,508",6.79,"84,991",0.03,"1,101.82"
North Carolina,21664,"Cullowhee, NC",37,,"9,134","3,147","15,791,969",6.1,0,0,"1,498.04"
North Carolina,22253,"Danville, VA--NC",37,P,39,15,"148,292",0.06,0,0,681.15
North Carolina,25039,"Dunn, NC",37,,"13,707","6,504","28,778,425",11.11,"136,962",0.05,"1,233.60"
North Carolina,25228,"Durham, NC",37,,"396,118","173,410","474,887,900",183.36,"3,384,320",1.31,"2,160.39"
North Carolina,26092,"Eden, NC",37,,"16,323","8,197","36,869,368",14.24,"42,294",0.02,"1,146.65"
North Carolina,26119,"Edenton, NC",37,,"4,329","2,361","9,287,029",3.59,"178,962",0.07,"1,207.28"
North Carolina,26686,"Elizabeth City, NC",37,,"22,834","10,393","42,775,666",16.52,"23,115",0.01,"1,382.56"
North Carolina,29305,"Farmville, NC",37,,"4,380","2,204","7,636,071",2.95,0,0,"1,485.60"
North Carolina,29440,"Fayetteville, NC",37,,"325,008","137,211","507,440,035",195.92,"5,309,514",2.05,"1,658.85"
North Carolina,30331,"Forest City--Spindale, NC",37,,"20,760","9,937","69,648,245",26.89,"190,521",0.07,772
North Carolina,31384,"Franklin, NC",37,,"9,358","5,011","36,169,299",13.97,"823,959",0.32,670.1
North Carolina,32653,"Gastonia, NC",37,,"176,897","76,009","322,657,931",124.58,"3,452,598",1.33,"1,419.96"
North Carolina,33814,"Goldsboro, NC",37,,"54,456","25,498","137,683,817",53.16,"406,435",0.16,"1,024.38"
North Carolina,34042,"Governors Club, NC",37,,"4,967","2,427","9,381,705",3.62,"25,693",0.01,"1,371.23"
North Carolina,35164,"Greensboro, NC",37,,"338,928","148,331","438,503,913",169.31,"5,631,045",2.17,"2,001.85"
North Carolina,35380,"Greenville, NC",37,,"120,150","58,789","171,917,996",66.38,"909,392",0.35,"1,810.09"
North Carolina,36585,"Hampstead, NC",37,,"23,340","16,255","81,452,893",31.45,"577,117",0.22,742.15
North Carolina,37675,"Havelock, NC",37,,"17,101","6,741","40,744,987",15.73,"295,668",0.11,"1,087.04"
North Carolina,38269,"Henderson, NC",37,,"19,894","8,880","42,149,864",16.27,"75,226",0.03,"1,222.43"
North Carolina,38647,"Hickory, NC",37,,"201,511","89,412","573,260,796",221.34,"5,389,228",2.08,910.43
North Carolina,38809,"High Point, NC",37,,"167,830","71,478","261,054,371",100.79,"4,249,361",1.64,"1,665.08"
North Carolina,38978,"Hillsborough, NC",37,,"15,800","6,802","28,416,453",10.97,"355,091",0.14,"1,440.07"
North Carolina,39349,"Holden Beach, NC",37,,"8,687","9,276","50,887,147",19.65,"306,474",0.12,442.14
North Carolina,42400,"Jacksonville, NC",37,,"111,224","40,962","195,945,428",75.65,"1,756,988",0.68,"1,470.15"
North Carolina,44965,"Kill Devil Hills--Nags Head, NC",37,,"23,851","26,763","86,898,932",33.55,"2,193,885",0.85,710.87
North Carolina,45208,"Kings Mountain, NC",37,,"12,619","5,513","31,438,562",12.14,"33,338",0.01,"1,039.59"
